ID,Name,Sex,Age,Team,NOC,Year,Season,Sport,Event,Medal
26108,Herman Victor Ghislain Paul Joseph de Gaiffier d'Hestroy,M,24,Belgium,BEL,1920,Summer,Equestrianism,"Men's Jumping, Team",Silver
39149,Juliana Gaviria Rendn,F,25,Colombia,COL,2016,Summer,Cycling,Women's Sprint,N
129175,"Frederick Richard ""Dick"" Webster",M,33,UK,GBR,1948,Summer,Athletics,Men's Pole Vault,N
37246,Kristian Peter Johannes Ansgar Frisch,M,28,Denmark,DEN,1920,Summer,Cycling,"Men's Road Race, Individual",N
38352,Franois Lucien Gangloff,M,25,France,FRA,1924,Summer,Gymnastics,Men's Individual All-Around,N
121162,Segun Moses Toriola,M,29,Nigeria,NGR,2004,Summer,Table Tennis,Men's Singles,N
35377,Katarna Filov,F,23,Slovakia,SVK,2012,Summer,Swimming,Women's 100 metres Freestyle,N
12368,"Geoffrey ""Geoff"" Bloomfield",M,44,Australia,AUS,2000,Summer,Equestrianism,"Mixed Jumping, Team",N
125240,Livia Vresmaa (Thesleff-),F,33,Finland,FIN,2008,Summer,Sailing,Women's Three Person Keelboat,N
92709,Hctor Pedroso Garca,M,30,Cuba,CUB,1980,Summer,Hockey,Men's Hockey,N
89582,Idalys Ortz Bocourt,F,22,Cuba,CUB,2012,Summer,Judo,Women's Heavyweight,Gold
98681,Robert Rammer,M,22,Austria,AUT,1912,Summer,Cycling,"Men's Road Race, Team",N
2300,Miguel ngel Albarracn,M,23,Argentina,ARG,2004,Summer,Judo,Men's Extra-Lightweight,N
24999,Ingenuino Dallagio,M,21,Italy,ITA,1932,Winter,Nordic Combined,Men's Individual,N
6936,Dionne Estelle Bainbridge (-Coluccio),F,18,New Zealand,NZL,1996,Summer,Swimming,Women's 400 metres Freestyle,N
59459,Ivanka Marinova Khristova (Todorova-),F,30,Bulgaria,BUL,1972,Summer,Athletics,Women's Shot Put,Bronze
34461,Reinhold Feichter,M,23,Austria,AUT,1976,Winter,Cross Country Skiing,Men's 50 kilometres,N
33449,Janet Beth Evans,F,17,USA,USA,1988,Summer,Swimming,Women's 400 metres Freestyle,Gold
7805,Arvds Oto Brda,M,22,Latvia,LAT,1924,Summer,Football,Men's Football,N
65119,Karlo Kuret,M,26,Croatia,CRO,1996,Summer,Sailing,Men's One Person Dinghy,N
83444,Yukari Murata,F,22,Japan,JPN,2004,Summer,Rhythmic Gymnastics,Women's Individual,N
62964,Krzysztof Kazimierz Kosedowski,M,19,Poland,POL,1980,Summer,Boxing,Men's Featherweight,Bronze
128755,Karsten Warholm,M,20,Norway,NOR,2016,Summer,Athletics,Men's 400 metres Hurdles,N
90882,Endre Palcz,M,41,Hungary,HUN,1952,Summer,Fencing,"Men's Foil, Individual",N
47029,"Rafael Hechanova, Sr.",M,24,Philippines,PHI,1952,Summer,Basketball,Men's Basketball,N
14264,Christopher Robert Bowie,M,25,Canada,CAN,1992,Summer,Swimming,Men's 4 x 200 metres Freestyle Relay,N
74845,Dariusz Marcinkowski,M,25,Poland,POL,2000,Summer,Hockey,Men's Hockey,N
13190,Jennifer Bongardt,F,25,Germany,GER,2008,Summer,Canoeing,"Women's Kayak Singles, Slalom",N
7926,Gunnar Richard Bernhard Brlund,M,22,Finland,FIN,1932,Summer,Boxing,Men's Heavyweight,N
82158,Jrgen Hjorth Moritzen,M,33,Denmark,DEN,1952,Summer,Weightlifting,Men's Middleweight,N
56574,Rebekka Kadijk (-de Kogel),F,25,Netherlands,NED,2004,Summer,Beach Volleyball,Women's Beach Volleyball,N
85984,Harry Christian Lund Nielsen (-Lund),M,21,Denmark,DEN,1952,Summer,Rowing,Men's Coxless Fours,N
58087,Hans Kaupmannsennecke,M,27,Germany,GER,1964,Summer,Shooting,"Men's Free Pistol, 50 metres",N
57376,Sergey Alekseyevich Kapustin,M,22,Russia,URS,1976,Winter,Ice Hockey,Men's Ice Hockey,Gold
8453,Gianluca Basile,M,25,Italy,ITA,2000,Summer,Basketball,Men's Basketball,N
75771,Juan Maximo Martnez,M,25,Mexico,MEX,1972,Summer,Athletics,"Men's 10,000 metres",N
77710,Robert Tait McKenzie,M,60,Canada,CAN,1928,Summer,Art Competitions,"Mixed Sculpturing, Statues",N
82937,Emir Mujinovi,M,29,Croatia,CRO,2008,Summer,Canoeing,"Men's Canadian Singles, Slalom",N
130622,"Kathleen ""Kathy"" Williams",F,20,UK,GBR,1984,Summer,Gymnastics,Women's Balance Beam,N
82818,Lucas Msomba,M,26,Tanzania,TAN,1980,Summer,Boxing,Men's Welterweight,N
96893,Boris Preti,M,20,Italy,ITA,1988,Summer,Gymnastics,Men's Pommelled Horse,N
21022,Choi In-Chol,M,18,North Korea,PRK,1992,Winter,Speed Skating,"Men's 1,000 metres",N
106978,Peter Schlickenrieder,M,31,Germany,GER,2002,Winter,Cross Country Skiing,Men's 15 kilometres,N
59467,Nikita Akimovich Khromov,M,24,Russia,RUS,1912,Summer,Football,Men's Football,N
109777,Fujio Shimizu,M,28,Japan,JPN,1968,Summer,Fencing,"Men's Foil, Individual",N
15856,Hkon Brusveen,M,32,Norway,NOR,1960,Winter,Cross Country Skiing,Men's 4 x 10 kilometres Relay,Silver
131171,Carl Gran Witting,M,35,Sweden,SWE,1960,Summer,Sailing,Mixed 5.5 metres,N
9801,Mario Beltrami,M,30,Italy,ITA,1932,Summer,Art Competitions,"Mixed Painting, Unknown Event",N
37935,"Ambrose ""Rowdy"" Gaines, IV",M,25,USA,USA,1984,Summer,Swimming,Men's 100 metres Freestyle,Gold
125327,Ferenc Vrki,M,32,Hungary,HUN,1948,Summer,Gymnastics,Men's Individual All-Around,N
80222,Erin Mirabella (Veenstra-),F,26,USA,USA,2004,Summer,Cycling,"Women's Individual Pursuit, 3,000 metres",N
83238,Mun Seon-Hui,F,19,South Korea,KOR,1988,Summer,Volleyball,Women's Volleyball,N
97626,Eva Puskarkov,F,23,Czech Republic,CZE,2014,Winter,Biathlon,Women's 15 kilometres,N
123432,Nataa Urbani (-Bezjak),F,22,Serbia,YUG,1968,Summer,Athletics,Women's Javelin Throw,N
66570,Vladimir Vasilyevich Lanyugin,M,23,Russia,URS,1972,Summer,Equestrianism,"Mixed Three-Day Event, Team",N
106250,Yargelis Savigne Herrera,F,23,Cuba,CUB,2008,Summer,Athletics,Women's Triple Jump,N
119282,"Samuel ""Sam"" Termine",M,21,USA,USA,1932,Summer,Weightlifting,Men's Middleweight,N
70815,Jos Llanusa Gobel,M,22,Cuba,CUB,1948,Summer,Basketball,Men's Basketball,N
103636,Ernestine Jean Russell-Carter (-Weaver),F,21,Canada,CAN,1960,Summer,Gymnastics,Women's Individual All-Around,N
132442,Kaori Yanase,F,16,Japan,JPN,1984,Summer,Swimming,Women's 200 metres Freestyle,N
101174,Antoine Joseph Lon Raymond Rivoire,M,39,France,FRA,1924,Summer,Art Competitions,Mixed Sculpturing,N
100394,Joo Lus Peixoto Ribeiro,M,26,Portugal,POR,2016,Summer,Canoeing,"Men's Kayak Doubles, 1,000 metres",N
89311,Soren Opti,M,19,Suriname,SUR,2016,Summer,Badminton,Men's Singles,N
22229,Pietie Coetzee,F,22,South Africa,RSA,2000,Summer,Hockey,Women's Hockey,N
80094,Kunzo Minami,M,49,Japan,JPN,1932,Summer,Art Competitions,"Mixed Painting, Unknown Event",N
28051,Piero D'Inzeo,M,37,Italy,ITA,1960,Summer,Equestrianism,"Mixed Jumping, Individual",Silver
117586,Heiko Szonn,M,20,Germany,GER,1996,Summer,Cycling,"Men's Team Pursuit, 4,000 metres",N
4590,Hans Bertil Augustin Antonsson,M,30,Sweden,SWE,1952,Summer,Wrestling,"Men's Heavyweight, Freestyle",Silver
4703,Ioan Apostol,M,33,Romania,ROU,1992,Winter,Luge,Mixed (Men)'s Doubles,N
31009,Max Dwinger,M,16,Netherlands,NED,1960,Summer,Fencing,"Men's epee, Individual",N
55624,"William Rodger ""Bill"" Jones",M,31,Canada,CAN,1960,Summer,Shooting,Men's Trap,N
111939,Michal lesingr,M,23,Czech Republic,CZE,2006,Winter,Biathlon,Men's 4 x 7.5 kilometres Relay,N
108608,Jitka Seneck,F,28,Czech Republic,TCH,1968,Summer,Volleyball,Women's Volleyball,N
59676,Aleksandr Fyodorovich Kikinyov,M,32,Belarus,BLR,2012,Summer,Wrestling,"Men's Middleweight, Greco-Roman",N
118708,Olga Tass-Lemhnyi (Todenbier-),F,27,Hungary,HUN,1956,Summer,Gymnastics,Women's Team All-Around,Silver
77816,Donald Grant McLeod,M,25,New Zealand,NZL,1984,Summer,Hockey,Men's Hockey,N
110594,Anselmo Silvino,M,22,Italy,ITA,1968,Summer,Weightlifting,Men's Lightweight,N
33346,Rodrigo Etchart,M,22,Argentina,ARG,2016,Summer,Rugby Sevens,Men's Rugby Sevens,N
121871,Massimo Trevisan,M,20,Italy,ITA,1988,Summer,Swimming,Men's 4 x 200 metres Freestyle Relay,N
55345,Carrie Ann Johnson (-Gubser),F,28,USA,USA,2012,Summer,Canoeing,"Women's Kayak Singles, 500 metres",N
40969,John Carl Godina,M,24,USA,USA,1996,Summer,Athletics,Men's Discus Throw,N
101513,Albert Rocas Comas,M,30,Spain,ESP,2012,Summer,Handball,Men's Handball,N
62171,Aleksey Kolesnikov,M,19,Russia,RUS,1996,Summer,Swimming,Men's 200 metres Butterfly,N
34138,Thomas Fionbarr Farrell,M,23,Ireland,IRL,1968,Summer,Fencing,"Men's Foil, Individual",N
111279,Panya Singprayool-Dinmuong,M,26,Thailand,THA,1976,Summer,Cycling,"Men's Road Race, Individual",N
121097,Iliya Atanasov Topalov,M,25,Bulgaria,BUL,1952,Summer,Gymnastics,Men's Individual All-Around,N
548,Yekaterina Konstantinovna Abramova,F,23,Russia,RUS,2006,Winter,Speed Skating,"Women's 1,500 metres",N
105,Ilyas Abbadi,M,23,Algeria,ALG,2016,Summer,Boxing,Men's Middleweight,N
47840,"Michael Adam ""Mike"" Herbert",M,35,USA,USA,1996,Summer,Canoeing,"Men's Kayak Singles, 500 metres",N
30686,"Matthew Stephen ""Matt"" Dunn",M,18,Australia,AUS,1992,Summer,Swimming,Men's 400 metres Individual Medley,N
81198,Ivan Mauritz Mller,M,28,Sweden,SWE,1912,Summer,Athletics,Men's 4 x 100 metres Relay,Silver
91280,Krisztina Papp,F,25,Hungary,HUN,2008,Summer,Athletics,"Women's 5,000 metres",N
111989,Anastasiya Aleksandrovna Slonova,F,22,Kazakhstan,KAZ,2014,Winter,Cross Country Skiing,Women's 15 km Skiathlon,N
13190,Jennifer Bongardt,F,21,Germany,GER,2004,Summer,Canoeing,"Women's Kayak Singles, Slalom",N
66553,Edward W. Lansing,M,48,USA,USA,1904,Summer,Golf,Men's Individual,N
130957,Elsie Windes,F,27,USA,USA,2012,Summer,Water Polo,Women's Water Polo,Gold
9877,Abdel Krim Ben Djemil,M,20,Algeria,ALG,1980,Summer,Handball,Men's Handball,N
24948,Guidina Dal Sasso,F,36,Italy,ITA,1994,Winter,Cross Country Skiing,Women's 30 kilometres,N
83943,Jason Myslicki,M,28,Canada,CAN,2006,Winter,Nordic Combined,Men's Individual,N
70049,Gerola Margareta Lindahl (-Sturzenbecker),F,21,Sweden,SWE,1964,Summer,Gymnastics,Women's Floor Exercise,N
65997,Samyr Laine,M,28,Haiti,HAI,2012,Summer,Athletics,Men's Triple Jump,N
82855,Katherine Gwen Mudge (-Cardale),F,26,UK,GBR,1908,Summer,Archery,Women's Double National Round,N
97563,Stela Marian Pura,F,17,Romania,ROU,1988,Summer,Swimming,Women's 100 metres Butterfly,N
7090,Pter Bakonyi (Buchwald-),M,30,Hungary,HUN,1968,Summer,Fencing,"Men's Sabre, Individual",N
58489,gnes Keleti-Srkny (Klein),F,31,Hungary,HUN,1952,Summer,Gymnastics,Women's Horse Vault,N
59688,Sadao Kikuchi,M,26,Japan,JPN,1960,Winter,Ski Jumping,"Men's Normal Hill, Individual",N
79914,Leigh David Miller,M,25,Australia,AUS,1988,Summer,Athletics,Men's 400 metres Hurdles,N
53279,Soraya Iffat Jadu Arriaza,F,33,Chile,CHI,2008,Summer,Rowing,Women's Single Sculls,N
45593,Ute Hankers,F,19,Germany,FRG,1984,Summer,Volleyball,Women's Volleyball,N
98105,Yanko Radanchev,M,23,Bulgaria,BUL,1980,Summer,Gymnastics,Men's Team All-Around,N
29036,Mary Angela Docter,F,22,USA,USA,1984,Winter,Speed Skating,"Women's 3,000 metres",N
48358,Albert Heyche,M,23,Belgium,BEL,1972,Summer,Rowing,Men's Double Sculls,N
68536,Jorge Luiz Fernandes Leite,M,26,Brazil,BRA,1988,Summer,Swimming,Men's 4 x 200 metres Freestyle Relay,N
124885,George van Rossem,M,23,Netherlands,NED,1906,Summer,Fencing,"Men's Sabre, Individual, Three Hits",Silver
101380,Rhona Susan Robertson,F,26,New Zealand,NZL,1996,Summer,Badminton,Women's Doubles,N
125919,Carine Verbauwen,F,18,Belgium,BEL,1980,Summer,Swimming,Women's 200 metres Backstroke,N
94013,Stefanos Petrakis,M,23,Greece,GRE,1948,Summer,Athletics,Men's 100 metres,N
7852,Andrea Bari,M,32,Italy,ITA,2012,Summer,Volleyball,Men's Volleyball,Bronze
103225,Taylor Madison Ruck,F,16,Canada,CAN,2016,Summer,Swimming,Women's 4 x 100 metres Freestyle Relay,Bronze
133905,Emanuela Zanchi,F,30,Italy,ITA,2008,Summer,Water Polo,Women's Water Polo,N
36993,Muriel Bolton Freeman (Smalley-),F,26,UK,GBR,1924,Summer,Fencing,"Women's Foil, Individual",N
52354,Jan Ivan Iriarte,M,33,Guam,GUM,1996,Summer,Sailing,Men's Windsurfer,N
7121,Mara Rosa Balaguer Torres,F,18,Spain,ESP,1960,Summer,Gymnastics,Women's Floor Exercise,N
69762,Walter Lienhard,M,58,Switzerland,SUI,1948,Summer,Shooting,"Men's Rapid-Fire Pistol, 25 metres",N
128956,Callum Watson,M,24,Australia,AUS,2014,Winter,Cross Country Skiing,Men's 15 kilometres,N
13306,Jules Joseph Bonvalet,M,31,Belgium,BEL,1920,Summer,Equestrianism,"Men's Three-Day Event, Team",Bronze
113716,Pietro Speciale,M,35,Italy,ITA,1912,Summer,Fencing,"Men's Foil, Individual",Silver
5076,Alessia Arisi,F,24,Italy,ITA,1996,Summer,Table Tennis,Women's Doubles,N
19947,Harvey Blashford Charters,M,24,Canada,CAN,1936,Summer,Canoeing,"Men's Canadian Doubles, 10,000 metres",Silver
111915,Vclav Slavk,M,29,Czech Republic,TCH,1936,Summer,Art Competitions,"Mixed Architecture, Designs For Town Planning",N
24689,Claudinei Quirino da Silva,M,35,Brazil,BRA,2006,Winter,Bobsleigh,Men's Four,N
123620,Constantin U,M,22,Romania,ROU,1984,Summer,Wrestling,"Men's Featherweight, Greco-Roman",N
130061,Simon St. Quentin Whitfield,M,29,Canada,CAN,2004,Summer,Triathlon,Men's Olympic Distance,N
116954,Hugo Adolf Aron Svensson,M,21,Sweden,SWE,1912,Summer,Athletics,Men's Pole Vault,N
9253,"Mikael ""Mike"" Beckmann",M,20,Germany,FRG,1988,Summer,Gymnastics,Men's Pommelled Horse,N
72951,Tsotne Machavariani,M,18,Georgia,GEO,2016,Summer,Shooting,"Men's Air Pistol, 10 metres",N
95061,Waldomiro Claudiano Pinto,M,25,Brazil,BRA,1960,Summer,Boxing,Men's Bantamweight,N
117976,Susumu Takano,M,31,Japan,JPN,1992,Summer,Athletics,Men's 400 metres,N
120072,"Richard ""Dick"" Thornett",M,19,Australia,AUS,1960,Summer,Water Polo,Men's Water Polo,N
43823,Isabelle Therese Gulldn,F,27,Sweden,SWE,2016,Summer,Handball,Women's Handball,N
70511,"David Arthur ""Dave"" Littell",M,34,USA,USA,1988,Summer,Fencing,"Men's Foil, Team",N
125100,Camiel Vandevelde,M,21,Belgium,BEL,1924,Summer,Athletics,"Men's 5,000 metres",N
11837,Anna Bitiyeva,F,20,Azerbaijan,AZE,2008,Summer,Rhythmic Gymnastics,Women's Group,N
108652,Tobia Senoner,M,22,Italy,ITA,1936,Winter,Cross Country Skiing,Men's 50 kilometres,N
22653,Gerardo Conforti,M,45,Italy,ITA,1948,Summer,Equestrianism,"Men's Jumping, Individual",N
45399,Aleya Hamrouni,M,26,Tunisia,TUN,1972,Summer,Handball,Men's Handball,N
64033,Byron Lester Krieger,M,36,USA,USA,1956,Summer,Fencing,"Men's Foil, Team",N
98657,Luis Alfredo Ramrez Quioto,M,22,Honduras,HON,2000,Summer,Football,Men's Football,N
92940,Enrique Pea,M,38,Colombia,COL,1980,Summer,Athletics,Men's 20 kilometres Walk,N
110599,Ben Sim,M,24,Australia,AUS,2010,Winter,Cross Country Skiing,Men's 30 km Skiathlon,N
80768,Noriko Mochizuki,F,17,Japan,JPN,1984,Summer,Gymnastics,Women's Individual All-Around,N
44754,Linda Haglund (-McTear),F,16,Sweden,SWE,1972,Summer,Athletics,Women's 4 x 100 metres Relay,N
127271,Marten Hans Joachim von Barnekow,M,36,Germany,GER,1936,Summer,Equestrianism,"Men's Jumping, Individual",N
106909,Jerta Schir,F,21,Italy,ITA,1960,Winter,Alpine Skiing,Women's Downhill,N
135306,Tibor Zsiros,M,18,Hungary,HUN,1948,Summer,Basketball,Men's Basketball,N
14500,"Josef ""Sepp"" Bradl",M,18,Austria,AUT,1936,Winter,Ski Jumping,"Men's Normal Hill, Individual",N
92448,Ladislav Pazdera,M,23,Czech Republic,TCH,1960,Summer,Gymnastics,Men's Floor Exercise,N
52793,Georgi Ivanov Ivanov,M,26,Bulgaria,BUL,2016,Summer,Wrestling,"Men's Middleweight, Freestyle",N
5845,Alain Pierre Attalah,M,23,Egypt,EGY,1988,Summer,Basketball,Men's Basketball,N
111344,Yuliya Siparenko,F,25,Ukraine,UKR,2006,Winter,Alpine Skiing,Women's Giant Slalom,N
2883,Julio Antolin Alles,M,23,Argentina,ARG,1924,Summer,Rowing,Men's Coxed Eights,N
83976,John Phillips Naber,M,20,USA,USA,1976,Summer,Swimming,Men's 200 metres Freestyle,Silver
67793,Lee Byeong-In,F,20,South Korea,KOR,1988,Summer,Rowing,Women's Coxless Pairs,N
61796,Sergey Viktorovich Kochetkov,M,31,Russia,RUS,2004,Summer,Fencing,"Men's epee, Individual",N
31657,Harald Ehrig,M,22,Germany,GDR,1972,Winter,Luge,Men's Singles,Silver
108186,Anna Sergeyevna Sedoykina,F,32,Russia,RUS,2016,Summer,Handball,Women's Handball,Gold
39340,Andr Gegout (-Firasse),M,19,France,FRA,1924,Winter,Speed Skating,"Men's 1,500 metres",N
130767,Nathan James Wilmot,M,24,Australia,AUS,2004,Summer,Sailing,Men's Two Person Dinghy,N
97232,Anita Protti,F,24,Switzerland,SUI,1988,Summer,Athletics,Women's 400 metres Hurdles,N
125310,Ilona Vargha,F,26,Hungary,HUN,1936,Summer,Fencing,"Women's Foil, Individual",N
29750,Francis Horace Dove-Edwin,M,21,Sierra Leone,SLE,1988,Summer,Athletics,Men's 4 x 400 metres Relay,N
81763,Alonso Morales,M,37,Colombia,COL,1984,Summer,Shooting,Mixed Trap,N
56689,Jaakko Rafael Kailajrvi,M,23,Finland,FIN,1964,Summer,Weightlifting,Men's Light-Heavyweight,N
49659,Ioni Olga Homeghi-Bularda,F,26,Romania,ROU,1984,Summer,Rowing,Women's Coxed Fours,Gold
10927,Ryan Dominic Bertrand,M,22,UK,GBR,2012,Summer,Football,Men's Football,N
12134,Lorena Blanco Z.,F,27,Peru,PER,2004,Summer,Badminton,Women's Singles,N
134743,Zheng Xingjuan,F,19,China,CHN,2008,Summer,Athletics,Women's High Jump,N
46621,Anne Haug,F,33,Germany,GER,2016,Summer,Triathlon,Women's Olympic Distance,N
112087,Joseph Smeets,M,20,Belgium,BEL,1980,Summer,Cycling,"Men's Team Pursuit, 4,000 metres",N
22657,Antonella Confortola-Wyatt,F,30,Italy,ITA,2006,Winter,Cross Country Skiing,Women's 4 x 5 kilometres Relay,Bronze
65138,Maria Kurjo,F,22,Germany,GER,2012,Summer,Diving,Women's Platform,N
40567,Thomas Girod,M,26,France,FRA,2010,Winter,Luge,Men's Singles,N
125363,Henrik Vasbnyai,M,25,Hungary,HUN,2016,Summer,Canoeing,"Men's Canadian Doubles, 1,000 metres",N
114223,"Thomas Alexander ""Tom"" Stallard",M,25,UK,GBR,2004,Summer,Rowing,Men's Coxed Eights,N
20591,Samantha Cheverton,F,23,Canada,CAN,2012,Summer,Swimming,Women's 200 metres Freestyle,N
121447,Marc Touchais,M,22,France,FRA,1980,Summer,Gymnastics,Men's Pommelled Horse,N
52964,Margaret Iwasaki,F,18,Canada,CAN,1960,Summer,Swimming,Women's 100 metres Butterfly,N
73260,Lars Jrgen Madsen,M,40,Denmark,DEN,1912,Summer,Shooting,"Men's Military Rifle, 200, 400, 500 and 600 metres, Team",N
117407,Emese Judit Szsz,F,29,Hungary,HUN,2012,Summer,Fencing,"Women's epee, Individual",N
66644,Onni Armas Lappalainen,M,29,Finland,FIN,1952,Summer,Gymnastics,Men's Pommelled Horse,N
5663,Karl Birger Asplund,M,31,Sweden,SWE,1960,Summer,Athletics,Men's Hammer Throw,N
121130,Vladimir Aleksandrovich Torban,M,23,Russia,URS,1956,Summer,Basketball,Men's Basketball,Silver
116113,Rafael Surez,M,24,Venezuela,VEN,1996,Summer,Fencing,"Men's Foil, Individual",N
67315,Corinna Dawn Lawrence,F,22,UK,GBR,2012,Summer,Fencing,"Women's epee, Individual",N
129164,Garrett Weber-Gale,M,23,USA,USA,2008,Summer,Swimming,Men's 4 x 100 metres Freestyle Relay,Gold
110660,Diego Pablo Simeone,M,26,Argentina,ARG,1996,Summer,Football,Men's Football,Silver
31161,Irina Yuryevna Dzyuba,F,15,Russia,RUS,1996,Summer,Rhythmic Gymnastics,Women's Group,Bronze
50561,Heming Hu,M,22,Australia,AUS,2016,Summer,Table Tennis,Men's Team,N
66465,Brigita Langerholc,F,24,Slovenia,SLO,2000,Summer,Athletics,Women's 4 x 400 metres Relay,N
105316,Bryan C. Sanders,M,21,USA,USA,1992,Winter,Ski Jumping,"Men's Normal Hill, Individual",N
34412,Aleksandr Sergeyevich Fedorov,M,23,Russia,RUS,2004,Summer,Water Polo,Men's Water Polo,Bronze
8782,"Suzanne Carol ""Susie"" Baumer (-Ford)",F,18,Australia,AUS,1984,Summer,Swimming,Women's 400 metres Freestyle,N
72517,Georges Adam Charles Lutz,M,23,France,FRA,1908,Summer,Cycling,Men's 20 kilometres,N
10115,Elena Bentez Morales,F,33,Spain,ESP,2000,Summer,Taekwondo,Women's Welterweight,N
101428,David Maurice Robinson,M,30,USA,USA,1996,Summer,Basketball,Men's Basketball,Gold
33403,Hans Eugster,M,23,Switzerland,SUI,1952,Summer,Gymnastics,Men's Team All-Around,Silver
8068,Alejandro Barrenechea Jayo,M,28,Spain,ESP,2004,Summer,Gymnastics,Men's Floor Exercise,N
70584,Liu Hongbo,M,24,China,CHN,1998,Winter,Speed Skating,"Men's 1,000 metres",N
53021,Ana Mara Izurieta Garca,F,19,Spain,ESP,2012,Summer,Gymnastics,Women's Uneven Bars,N
131805,Wu Minxia,F,26,China,CHN,2012,Summer,Diving,Women's Springboard,Gold
25791,Glen Wilson Dawson,M,30,USA,USA,1936,Summer,Athletics,"Men's 3,000 metres Steeplechase",N
127370,Isabella von Lospichl,F,18,Germany,FRG,1988,Summer,Gymnastics,Women's Floor Exercise,N
51441,Kemar Dwain Hyman,M,22,Cayman Islands,CAY,2012,Summer,Athletics,Men's 100 metres,N
122885,Juraj Tuinsk,M,27,Slovakia,SVK,2012,Summer,Shooting,"Men's Free Pistol, 50 metres",N
104527,Vyacheslav Viktorovich Sakayev,M,24,Russia,RUS,2012,Summer,Athletics,Men's 400 metres Hurdles,N
109778,Hiroyasu Shimizu,M,23,Japan,JPN,1998,Winter,Speed Skating,"Men's 1,000 metres",Bronze
6960,Cristian Bajan,M,32,Australia,AUS,2000,Summer,Handball,Men's Handball,N
27822,"Richard Joseph ""Dick"" Desmond",M,24,USA,USA,1952,Winter,Ice Hockey,Men's Ice Hockey,Silver
40747,Ilja Glebov,M,22,Estonia,EST,2010,Winter,Figure Skating,Mixed Pairs,N
132355,Hiroshi Yamao,M,20,Japan,JPN,1964,Summer,Cycling,"Men's Road Race, Individual",N
88899,Ole Tobias Olsen,M,27,Norway,NOR,1906,Summer,Shooting,"Men's Military Rifle, 1873-1874 Gras Model, Kneeling Or Standing, 200 metres",N
44501,Bruno Habrovs,M,25,Russia,URS,1964,Summer,Fencing,"Men's epee, Team",N
24167,Dumitru Cuc,M,24,Romania,ROU,1952,Summer,Wrestling,"Men's Lightweight, Greco-Roman",N
51872,Helmut Ilk,M,24,Austria,AUT,1960,Summer,Swimming,Men's 400 metres Freestyle,N
10022,Edward Benedicks,M,33,Sweden,SWE,1912,Summer,Shooting,"Men's Running Target, Single Shot",N
913,Marcel Louis Ernest Alfred Charles Albert Adelon,M,38,France,FRA,1924,Summer,Shooting,"Men's Running Target, Double Shot",N
125451,Yekaterina Aleksandrovna Vasilyeva,F,24,Russia,RUS,2000,Summer,Water Polo,Women's Water Polo,Bronze
95345,Ccile Plancherel,F,27,Switzerland,SUI,1998,Winter,Snowboarding,Women's Giant Slalom,N
132541,Yang Song-Guk,M,31,North Korea,PRK,1976,Summer,Football,Men's Football,N
27359,Nico Luca Marc Delle Karth,M,28,Austria,AUT,2012,Summer,Sailing,Men's Skiff,N
102438,Giaan Leigh Rooney,F,17,Australia,AUS,2000,Summer,Swimming,Women's 4 x 100 metres Freestyle Relay,N
104586,Irving Jahir Saladino Arana,M,29,Panama,PAN,2012,Summer,Athletics,Men's Long Jump,N
87441,Chidi Nwanu,M,21,Nigeria,NGR,1988,Summer,Football,Men's Football,N
24456,Laura Cutina,F,15,Romania,ROU,1984,Summer,Gymnastics,Women's Uneven Bars,N
51597,Liliana Ichim (-Mureanu),F,16,Romania,ROU,1984,Winter,Alpine Skiing,Women's Slalom,N
85461,Hans-Jrgen Neumaier-Bauer,M,24,Germany,GER,1992,Summer,Shooting,"Men's Free Pistol, 50 metres",N
