Season,Year,Medal,Team,NOC,Age,Sex,Records,Income
Summer,1988,N,Austria,AUT,19,M,1,H
Summer,1988,N,Austria,AUT,20,F,1,H
Summer,1988,N,Austria,AUT,20,M,6,H
Summer,1988,N,Austria,AUT,21,F,1,H
Summer,1988,N,Austria,AUT,21,M,4,H
Summer,1988,N,Austria,AUT,22,M,13,H
Summer,1988,N,Austria,AUT,23,M,9,H
Summer,1988,N,Austria,AUT,24,M,5,H
Summer,1988,N,Austria,AUT,25,F,1,H
Summer,1988,N,Austria,AUT,25,M,10,H
Summer,1988,N,Austria,AUT,26,M,6,H
Summer,1988,N,Austria,AUT,27,M,4,H
Summer,1988,N,Austria,AUT,28,M,5,H
Summer,1988,N,Austria,AUT,29,M,5,H
Summer,1988,N,Austria,AUT,31,M,1,H
Summer,1988,N,Austria,AUT,32,M,1,H
Summer,1988,N,Austria,AUT,33,M,4,H
Summer,1988,N,Austria,AUT,36,M,1,H
Summer,1988,N,Austria,AUT,37,M,1,H
Summer,1988,N,Austria,AUT,42,M,2,H
Summer,1988,N,Austria,AUT,46,F,2,H
Summer,1988,N,Austria,AUT,46,M,2,H
Summer,1988,N,Austria,AUT,47,M,4,H
Summer,1988,N,Austria,AUT,54,M,1,H
Summer,1988,N,Bahrain,BRN,22,M,5,
Summer,1988,N,Bahrain,BRN,23,M,1,
Summer,1988,N,Bahrain,BRN,25,M,5,
Summer,1988,N,Bahrain,BRN,26,M,1,
Summer,1988,N,Bangladesh,BAN,21,M,5,L
Summer,1988,N,Bangladesh,BAN,22,M,2,L
Summer,1988,N,Bangladesh,BAN,26,M,2,L
Summer,1988,N,Bangladesh,BAN,28,M,1,L
Summer,1988,N,Bangladesh,BAN,29,M,1,L
Summer,1988,N,Barbados,BAR,18,M,1,UM
Summer,1988,N,Barbados,BAR,19,M,2,UM
Summer,1988,N,Barbados,BAR,20,F,2,UM
Summer,1988,N,Barbados,BAR,20,M,6,UM
Summer,1988,N,Barbados,BAR,22,M,2,UM
Summer,1988,N,Barbados,BAR,23,M,1,UM
Summer,1988,N,Barbados,BAR,24,M,5,UM
Summer,1988,N,Barbados,BAR,26,M,2,UM
Summer,1988,N,Barbados,BAR,28,M,2,UM
Summer,1988,N,Barbados,BAR,34,M,1,UM
Summer,1988,N,Barbados,BAR,41,M,1,UM
Summer,1988,N,Belgium,BEL,15,F,7,H
Summer,1988,N,Belgium,BEL,16,F,2,H
Summer,1988,N,Belgium,BEL,17,F,4,H
Summer,1988,N,Belgium,BEL,18,F,1,H
Summer,1988,N,Belgium,BEL,18,M,1,H
Summer,1988,N,Belgium,BEL,19,F,4,H
Summer,1988,N,Belgium,BEL,20,M,4,H
Summer,1988,N,Belgium,BEL,21,M,5,H
Summer,1988,N,Belgium,BEL,22,F,3,H
Summer,1988,N,Belgium,BEL,22,M,5,H
Summer,1988,N,Belgium,BEL,23,F,4,H
Summer,1988,N,Belgium,BEL,23,M,4,H
Summer,1988,N,Belgium,BEL,24,F,2,H
Summer,1988,N,Belgium,BEL,24,M,3,H
Summer,1988,N,Belgium,BEL,25,F,1,H
Summer,1988,N,Belgium,BEL,25,M,6,H
Summer,1988,N,Belgium,BEL,26,F,3,H
Summer,1988,N,Belgium,BEL,26,M,1,H
Summer,1988,N,Belgium,BEL,27,M,5,H
Summer,1988,N,Belgium,BEL,28,M,2,H
Summer,1988,N,Belgium,BEL,29,M,1,H
Summer,1988,N,Belgium,BEL,30,M,1,H
Summer,1988,N,Belgium,BEL,31,F,3,H
Summer,1988,N,Belgium,BEL,31,M,3,H
Summer,1988,N,Belgium,BEL,34,M,2,H
Summer,1988,N,Belgium,BEL,35,M,1,H
Summer,1988,N,Belgium,BEL,36,M,2,H
Summer,1988,N,Belgium,BEL,38,F,1,H
Summer,1988,N,Belgium,BEL,44,M,2,H
Summer,1988,N,Belize,BIZ,19,M,2,LM
Summer,1988,N,Belize,BIZ,20,M,3,LM
Summer,1988,N,Belize,BIZ,21,M,2,LM
Summer,1988,N,Belize,BIZ,22,M,1,LM
Summer,1988,N,Belize,BIZ,24,M,3,LM
Summer,1988,N,Belize,BIZ,27,M,1,LM
Summer,1988,N,Belize,BIZ,29,M,1,LM
Summer,1988,N,Benin,BEN,25,M,1,L
Summer,1988,N,Benin,BEN,26,F,2,L
Summer,1988,N,Benin,BEN,26,M,1,L
Summer,1988,N,Benin,BEN,27,M,3,L
Summer,1988,N,Benin,BEN,28,M,1,L
Summer,1988,N,Benin,BEN,30,M,1,L
Summer,1988,N,Benin,BEN,34,M,1,L
Summer,1988,N,Bermuda,BER,21,M,1,H
Summer,1988,N,Bermuda,BER,23,M,1,H
Summer,1988,N,Bermuda,BER,25,M,3,H
Summer,1988,N,Bermuda,BER,27,M,1,H
Summer,1988,N,Bermuda,BER,29,M,1,H
Summer,1988,N,Bermuda,BER,30,M,4,H
Summer,1988,N,Bermuda,BER,33,M,2,H
Summer,1988,N,Bermuda,BER,40,F,1,H
Summer,1988,N,Bhutan,BHU,28,M,2,L
Summer,1988,N,Bhutan,BHU,37,M,4,L
Summer,1988,N,Bolivia,BOL,14,F,4,LM
Summer,1988,N,Bolivia,BOL,20,M,1,LM
Summer,1988,N,Bolivia,BOL,22,M,3,LM
Summer,1988,N,Bolivia,BOL,23,M,1,LM
Summer,1988,N,Bolivia,BOL,26,M,2,LM
Summer,1988,N,Bolivia,BOL,29,M,1,LM
Summer,1988,N,Botswana,BOT,21,M,2,LM
Summer,1988,N,Botswana,BOT,22,M,2,LM
Summer,1988,N,Botswana,BOT,26,M,3,LM
Summer,1988,N,Botswana,BOT,29,M,2,LM
Summer,1988,N,Botswana,BOT,30,M,1,LM
Summer,1988,N,Brazil,BRA,15,F,5,LM
Summer,1988,N,Brazil,BRA,16,F,2,LM
Summer,1988,N,Brazil,BRA,17,F,3,LM
Summer,1988,N,Brazil,BRA,17,M,5,LM
Summer,1988,N,Brazil,BRA,18,F,4,LM
Summer,1988,N,Brazil,BRA,18,M,8,LM
Summer,1988,N,Brazil,BRA,19,F,9,LM
Summer,1988,N,Brazil,BRA,19,M,6,LM
Summer,1988,N,Brazil,BRA,20,F,1,LM
Summer,1988,N,Brazil,BRA,20,M,1,LM
Summer,1988,N,Brazil,BRA,21,F,1,LM
Summer,1988,N,Brazil,BRA,21,M,19,LM
Summer,1988,N,Brazil,BRA,22,F,1,LM
Summer,1988,N,Brazil,BRA,22,M,13,LM
Summer,1988,N,Brazil,BRA,23,F,4,LM
Summer,1988,N,Brazil,BRA,23,M,12,LM
Summer,1988,N,Brazil,BRA,24,F,7,LM
Summer,1988,N,Brazil,BRA,24,M,24,LM
Summer,1988,N,Brazil,BRA,25,F,1,LM
Summer,1988,N,Brazil,BRA,25,M,15,LM
Summer,1988,N,Brazil,BRA,26,F,3,LM
Summer,1988,N,Brazil,BRA,26,M,11,LM
Summer,1988,N,Brazil,BRA,27,M,13,LM
Summer,1988,N,Brazil,BRA,28,F,1,LM
Summer,1988,N,Brazil,BRA,28,M,6,LM
Summer,1988,N,Brazil,BRA,29,M,5,LM
Summer,1988,N,Brazil,BRA,30,F,3,LM
Summer,1988,N,Brazil,BRA,30,M,6,LM
Summer,1988,N,Brazil,BRA,31,M,5,LM
Summer,1988,N,Brazil,BRA,32,F,5,LM
Summer,1988,N,Brazil,BRA,33,M,2,LM
Summer,1988,N,Brazil,BRA,34,M,4,LM
Summer,1988,N,Brazil,BRA,38,M,1,LM
Summer,1988,N,Brazil,BRA,39,M,2,LM
Summer,1988,N,Brazil,BRA,50,F,2,LM
Summer,1988,N,British Virgin Islands,IVB,17,M,1,
Summer,1988,N,British Virgin Islands,IVB,22,M,1,
Summer,1988,N,British Virgin Islands,IVB,29,M,2,
Summer,1988,N,Bulgaria,BUL,14,F,6,
Summer,1988,N,Bulgaria,BUL,15,F,6,
Summer,1988,N,Bulgaria,BUL,16,F,6,
Summer,1988,N,Bulgaria,BUL,17,M,1,
Summer,1988,N,Bulgaria,BUL,18,F,6,
Summer,1988,N,Bulgaria,BUL,18,M,2,
Summer,1988,N,Bulgaria,BUL,19,F,10,
Summer,1988,N,Bulgaria,BUL,19,M,19,
Summer,1988,N,Bulgaria,BUL,20,F,18,
Summer,1988,N,Bulgaria,BUL,20,M,6,
Summer,1988,N,Bulgaria,BUL,21,F,6,
Summer,1988,N,Bulgaria,BUL,21,M,17,
Summer,1988,N,Bulgaria,BUL,22,F,2,
Summer,1988,N,Bulgaria,BUL,22,M,11,
Summer,1988,N,Bulgaria,BUL,23,F,6,
Summer,1988,N,Bulgaria,BUL,23,M,26,
Summer,1988,N,Bulgaria,BUL,24,F,10,
Summer,1988,N,Bulgaria,BUL,24,M,6,
Summer,1988,N,Bulgaria,BUL,25,F,3,
Summer,1988,N,Bulgaria,BUL,25,M,6,
Summer,1988,N,Bulgaria,BUL,26,F,6,
Summer,1988,N,Bulgaria,BUL,26,M,2,
Summer,1988,N,Bulgaria,BUL,27,F,5,
Summer,1988,N,Bulgaria,BUL,27,M,8,
Summer,1988,N,Bulgaria,BUL,28,F,2,
Summer,1988,N,Bulgaria,BUL,28,M,9,
Summer,1988,N,Bulgaria,BUL,29,F,1,
Summer,1988,N,Bulgaria,BUL,29,M,10,
Summer,1988,N,Bulgaria,BUL,30,F,4,
Summer,1988,N,Bulgaria,BUL,30,M,8,
Summer,1988,N,Bulgaria,BUL,31,M,1,
Summer,1988,N,Bulgaria,BUL,32,M,3,
Summer,1988,N,Bulgaria,BUL,33,F,2,
Summer,1988,N,Bulgaria,BUL,34,M,5,
Summer,1988,N,Bulgaria,BUL,35,F,1,
Summer,1988,N,Burkina Faso,BUR,18,F,2,L
Summer,1988,N,Burkina Faso,BUR,22,M,1,L
Summer,1988,N,Burkina Faso,BUR,23,M,1,L
Summer,1988,N,Burkina Faso,BUR,31,M,2,L
Summer,1988,N,Cameroon,CMR,19,F,2,LM
Summer,1988,N,Cameroon,CMR,20,F,2,LM
Summer,1988,N,Cameroon,CMR,21,M,4,LM
Summer,1988,N,Cameroon,CMR,22,M,2,LM
Summer,1988,N,Cameroon,CMR,24,M,3,LM
Summer,1988,N,Cameroon,CMR,25,M,2,LM
Summer,1988,N,Cameroon,CMR,26,M,1,LM
Summer,1988,N,Cameroon,CMR,29,M,2,LM
Summer,1988,N,Cameroon,CMR,32,M,1,LM
Summer,1988,N,Canada,CAN,14,F,1,H
Summer,1988,N,Canada,CAN,15,F,12,H
Summer,1988,N,Canada,CAN,16,F,21,H
Summer,1988,N,Canada,CAN,17,F,6,H
Summer,1988,N,Canada,CAN,17,M,1,H
Summer,1988,N,Canada,CAN,18,F,13,H
Summer,1988,N,Canada,CAN,18,M,4,H
Summer,1988,N,Canada,CAN,19,F,7,H
Summer,1988,N,Canada,CAN,19,M,8,H
Summer,1988,N,Canada,CAN,20,F,8,H
Summer,1988,N,Canada,CAN,20,M,22,H
Summer,1988,N,Canada,CAN,21,F,3,H
Summer,1988,N,Canada,CAN,21,M,10,H
Summer,1988,N,Canada,CAN,22,F,7,H
Summer,1988,N,Canada,CAN,22,M,44,H
Summer,1988,N,Canada,CAN,23,F,15,H
Summer,1988,N,Canada,CAN,23,M,34,H
Summer,1988,N,Canada,CAN,24,F,14,H
Summer,1988,N,Canada,CAN,24,M,51,H
Summer,1988,N,Canada,CAN,25,F,9,H
Summer,1988,N,Canada,CAN,25,M,30,H
Summer,1988,N,Canada,CAN,26,F,12,H
Summer,1988,N,Canada,CAN,26,M,23,H
Summer,1988,N,Canada,CAN,27,F,8,H
Summer,1988,N,Canada,CAN,27,M,16,H
Summer,1988,N,Canada,CAN,28,F,9,H
Summer,1988,N,Canada,CAN,28,M,16,H
Summer,1988,N,Canada,CAN,29,F,12,H
Summer,1988,N,Canada,CAN,29,M,10,H
Summer,1988,N,Canada,CAN,30,F,5,H
Summer,1988,N,Canada,CAN,30,M,10,H
Summer,1988,N,Canada,CAN,31,F,1,H
Summer,1988,N,Canada,CAN,31,M,8,H
Summer,1988,N,Canada,CAN,32,M,7,H
Summer,1988,N,Canada,CAN,33,F,2,H
Summer,1988,N,Canada,CAN,33,M,2,H
Summer,1988,N,Canada,CAN,34,M,5,H
Summer,1988,N,Canada,CAN,35,M,6,H
Summer,1988,N,Canada,CAN,36,F,1,H
Summer,1988,N,Canada,CAN,36,M,1,H
Summer,1988,N,Canada,CAN,37,F,1,H
Summer,1988,N,Canada,CAN,40,M,1,H
Summer,1988,N,Canada,CAN,41,M,2,H
Summer,1988,N,Canada,CAN,46,M,1,H
Summer,1988,N,Canada,CAN,51,F,1,H
Summer,1988,N,Cayman Islands,CAY,18,M,4,
Summer,1988,N,Cayman Islands,CAY,19,M,1,
Summer,1988,N,Cayman Islands,CAY,20,M,2,
Summer,1988,N,Cayman Islands,CAY,21,M,1,
Summer,1988,N,Cayman Islands,CAY,22,M,1,
Summer,1988,N,Cayman Islands,CAY,26,F,1,
Summer,1988,N,Cayman Islands,CAY,31,M,1,
Summer,1988,N,Cayman Islands,CAY,35,M,1,
Summer,1988,N,Central African Republic,CAF,19,M,1,L
Summer,1988,N,Central African Republic,CAF,20,M,1,L
Summer,1988,N,Central African Republic,CAF,21,M,2,L
Summer,1988,N,Central African Republic,CAF,22,M,1,L
Summer,1988,N,Central African Republic,CAF,24,M,2,L
Summer,1988,N,Central African Republic,CAF,25,M,3,L
Summer,1988,N,Central African Republic,CAF,26,M,1,L
Summer,1988,N,Central African Republic,CAF,30,M,2,L
Summer,1988,N,Central African Republic,CAF,31,M,1,L
Summer,1988,N,Central African Republic,CAF,32,M,1,L
Summer,1988,N,Chad,CHA,18,M,1,L
Summer,1988,N,Chad,CHA,21,M,1,L
Summer,1988,N,Chad,CHA,23,M,2,L
Summer,1988,N,Chad,CHA,30,M,1,L
Summer,1988,N,Chile,CHI,20,M,2,H
Summer,1988,N,Chile,CHI,24,F,1,H
Summer,1988,N,Chile,CHI,25,M,6,H
Summer,1988,N,Chile,CHI,26,M,2,H
Summer,1988,N,Chile,CHI,27,M,4,H
Summer,1988,N,Chile,CHI,28,M,2,H
Summer,1988,N,Chile,CHI,29,M,2,H
Summer,1988,N,Chile,CHI,31,M,2,H
Summer,1988,N,Chile,CHI,35,M,1,H
Summer,1988,N,China,CHN,14,F,2,L
Summer,1988,N,China,CHN,15,F,12,L
Summer,1988,N,China,CHN,16,F,7,L
Summer,1988,N,China,CHN,17,F,34,L
Summer,1988,N,China,CHN,17,M,3,L
Summer,1988,N,China,CHN,18,F,7,L
Summer,1988,N,China,CHN,18,M,2,L
Summer,1988,N,China,CHN,19,F,7,L
Summer,1988,N,China,CHN,19,M,16,L
Summer,1988,N,China,CHN,20,F,11,L
Summer,1988,N,China,CHN,20,M,22,L
Summer,1988,N,China,CHN,21,F,10,L
Summer,1988,N,China,CHN,21,M,14,L
Summer,1988,N,China,CHN,22,F,9,L
Summer,1988,N,China,CHN,22,M,14,L
Summer,1988,N,China,CHN,23,F,12,L
Summer,1988,N,China,CHN,23,M,30,L
Summer,1988,N,China,CHN,24,F,12,L
Summer,1988,N,China,CHN,24,M,25,L
Summer,1988,N,China,CHN,25,F,14,L
Summer,1988,N,China,CHN,25,M,42,L
Summer,1988,N,China,CHN,26,F,5,L
Summer,1988,N,China,CHN,26,M,15,L
Summer,1988,N,China,CHN,27,F,6,L
Summer,1988,N,China,CHN,27,M,7,L
Summer,1988,N,China,CHN,28,F,1,L
Summer,1988,N,China,CHN,28,M,10,L
Summer,1988,N,China,CHN,29,M,5,L
Summer,1988,N,China,CHN,30,F,2,L
Summer,1988,N,China,CHN,30,M,3,L
Summer,1988,N,China,CHN,31,F,3,L
Summer,1988,N,China,CHN,31,M,3,L
Summer,1988,N,China,CHN,32,F,1,L
Summer,1988,N,China,CHN,32,M,3,L
Summer,1988,N,China,CHN,33,F,1,L
Summer,1988,N,China,CHN,34,M,3,L
Summer,1988,N,China-2,CHN,24,M,1,L
Summer,1988,N,China-2,CHN,26,M,1,L
Summer,1988,N,Colombia,COL,16,F,1,LM
Summer,1988,N,Colombia,COL,18,M,1,LM
Summer,1988,N,Colombia,COL,19,F,3,LM
Summer,1988,N,Colombia,COL,20,M,4,LM
Summer,1988,N,Colombia,COL,21,M,4,LM
Summer,1988,N,Colombia,COL,22,M,7,LM
Summer,1988,N,Colombia,COL,23,F,5,LM
Summer,1988,N,Colombia,COL,23,M,5,LM
Summer,1988,N,Colombia,COL,24,F,4,LM
Summer,1988,N,Colombia,COL,24,M,4,LM
Summer,1988,N,Colombia,COL,25,F,2,LM
Summer,1988,N,Colombia,COL,25,M,2,LM
Summer,1988,N,Colombia,COL,27,M,2,LM
Summer,1988,N,Colombia,COL,28,M,3,LM
Summer,1988,N,Colombia,COL,31,M,1,LM
Summer,1988,N,Colombia,COL,32,M,3,LM
Summer,1988,N,Colombia,COL,37,M,3,LM
Summer,1988,N,Colombia,COL,44,M,1,LM
Summer,1988,N,Colombia,COL,52,M,1,LM
Summer,1988,N,Congo (Kinshasa),COD,21,F,1,L
Summer,1988,N,Congo (Kinshasa),COD,21,M,4,L
Summer,1988,N,Congo (Kinshasa),COD,22,M,3,L
Summer,1988,N,Congo (Kinshasa),COD,23,M,2,L
Summer,1988,N,Congo (Kinshasa),COD,24,M,3,L
Summer,1988,N,Congo (Kinshasa),COD,25,M,3,L
Summer,1988,N,Congo (Kinshasa),COD,26,F,2,L
Summer,1988,N,Congo (Kinshasa),COD,26,M,2,L
Summer,1988,N,Congo (Kinshasa),COD,28,M,1,L
Summer,1988,N,Costa Rica,CRC,16,F,3,LM
Summer,1988,N,Costa Rica,CRC,17,F,4,LM
Summer,1988,N,Costa Rica,CRC,18,F,9,LM
Summer,1988,N,Costa Rica,CRC,19,M,1,LM
Summer,1988,N,Costa Rica,CRC,20,F,2,LM
Summer,1988,N,Costa Rica,CRC,20,M,3,LM
Summer,1988,N,Costa Rica,CRC,21,M,3,LM
Summer,1988,N,Costa Rica,CRC,22,F,1,LM
Summer,1988,N,Costa Rica,CRC,22,M,1,LM
Summer,1988,N,Costa Rica,CRC,24,M,1,LM
Summer,1988,N,Costa Rica,CRC,29,M,1,LM
Summer,1988,N,Costa Rica,CRC,33,M,1,LM
Summer,1988,N,Costa Rica,CRC,37,M,1,LM
Summer,1988,N,Costa Rica,CRC,39,M,1,LM
Summer,1988,N,Cote d'Ivoire,CIV,16,F,1,LM
Summer,1988,N,Cote d'Ivoire,CIV,18,F,2,LM
Summer,1988,N,Cote d'Ivoire,CIV,19,M,1,LM
Summer,1988,N,Cote d'Ivoire,CIV,20,F,3,LM
Summer,1988,N,Cote d'Ivoire,CIV,21,F,2,LM
Summer,1988,N,Cote d'Ivoire,CIV,21,M,2,LM
Summer,1988,N,Cote d'Ivoire,CIV,22,F,1,LM
Summer,1988,N,Cote d'Ivoire,CIV,22,M,1,LM
Summer,1988,N,Cote d'Ivoire,CIV,23,F,2,LM
Summer,1988,N,Cote d'Ivoire,CIV,24,M,2,LM
Summer,1988,N,Cote d'Ivoire,CIV,25,F,2,LM
Summer,1988,N,Cote d'Ivoire,CIV,25,M,4,LM
Summer,1988,N,Cote d'Ivoire,CIV,26,F,2,LM
Summer,1988,N,Cote d'Ivoire,CIV,28,M,1,LM
Summer,1988,N,Cote d'Ivoire,CIV,29,F,2,LM
Summer,1988,N,Cote d'Ivoire,CIV,30,M,1,LM
Summer,1988,N,Cyprus,CYP,16,M,1,H
Summer,1988,N,Cyprus,CYP,22,M,1,H
Summer,1988,N,Cyprus,CYP,23,M,1,H
Summer,1988,N,Cyprus,CYP,25,F,2,H
Summer,1988,N,Cyprus,CYP,25,M,1,H
Summer,1988,N,Cyprus,CYP,30,M,2,H
Summer,1988,N,Cyprus,CYP,31,M,1,H
Summer,1988,N,Cyprus,CYP,35,F,1,H
Summer,1988,N,Cyprus,CYP,39,M,1,H
Summer,1988,N,Denmark,DEN,15,F,6,H
Summer,1988,N,Denmark,DEN,16,F,4,H
Summer,1988,N,Denmark,DEN,17,F,1,H
Summer,1988,N,Denmark,DEN,18,F,2,H
Summer,1988,N,Denmark,DEN,19,F,4,H
Summer,1988,N,Denmark,DEN,19,M,3,H
Summer,1988,N,Denmark,DEN,20,F,2,H
Summer,1988,N,Denmark,DEN,20,M,13,H
Summer,1988,N,Denmark,DEN,21,F,4,H
Summer,1988,N,Denmark,DEN,21,M,1,H
Summer,1988,N,Denmark,DEN,22,F,6,H
Summer,1988,N,Denmark,DEN,22,M,13,H
Summer,1988,N,Denmark,DEN,23,F,1,H
Summer,1988,N,Denmark,DEN,23,M,10,H
Summer,1988,N,Denmark,DEN,24,F,2,H
Summer,1988,N,Denmark,DEN,24,M,12,H
Summer,1988,N,Denmark,DEN,25,M,6,H
Summer,1988,N,Denmark,DEN,26,F,4,H
Summer,1988,N,Denmark,DEN,26,M,9,H
Summer,1988,N,Denmark,DEN,27,M,5,H
Summer,1988,N,Denmark,DEN,28,F,1,H
Summer,1988,N,Denmark,DEN,28,M,1,H
Summer,1988,N,Denmark,DEN,29,F,1,H
Summer,1988,N,Denmark,DEN,29,M,1,H
Summer,1988,N,Denmark,DEN,30,M,2,H
Summer,1988,N,Denmark,DEN,32,M,2,H
Summer,1988,N,Denmark,DEN,33,M,2,H
Summer,1988,N,Denmark,DEN,36,F,2,H
Summer,1988,N,Denmark,DEN,46,M,2,H
Summer,1988,N,Denmark,DEN,60,M,1,H
Summer,1988,N,Djibouti,DJI,21,M,3,
Summer,1988,N,Djibouti,DJI,24,M,1,
Summer,1988,N,Djibouti,DJI,27,M,1,
Summer,1988,N,Dominican Republic,DOM,19,M,3,LM
Summer,1988,N,Dominican Republic,DOM,21,M,1,LM
Summer,1988,N,Dominican Republic,DOM,22,M,1,LM
Summer,1988,N,Dominican Republic,DOM,23,M,2,LM
Summer,1988,N,Dominican Republic,DOM,24,M,1,LM
Summer,1988,N,Dominican Republic,DOM,25,M,1,LM
Summer,1988,N,Dominican Republic,DOM,26,F,1,LM
Summer,1988,N,Dominican Republic,DOM,27,M,3,LM
Summer,1988,N,Dominican Republic,DOM,28,M,3,LM
Summer,1988,N,Dominican Republic,DOM,29,M,1,LM
Summer,1988,N,Dominican Republic,DOM,32,M,1,LM
Summer,1988,N,Ecuador,ECU,18,M,1,LM
Summer,1988,N,Ecuador,ECU,20,M,3,LM
Summer,1988,N,Ecuador,ECU,21,M,2,LM
Summer,1988,N,Ecuador,ECU,23,M,1,LM
Summer,1988,N,Ecuador,ECU,26,M,1,LM
Summer,1988,N,Ecuador,ECU,27,M,1,LM
Summer,1988,N,Ecuador,ECU,28,M,1,LM
Summer,1988,N,Ecuador,ECU,30,F,2,LM
Summer,1988,N,Ecuador,ECU,33,F,2,LM
Summer,1988,N,Ecuador,ECU,41,M,1,LM
Summer,1988,N,Egypt,EGY,16,M,2,LM
Summer,1988,N,Egypt,EGY,17,F,1,LM
Summer,1988,N,Egypt,EGY,18,M,1,LM
Summer,1988,N,Egypt,EGY,19,M,5,LM
Summer,1988,N,Egypt,EGY,20,M,2,LM
Summer,1988,N,Egypt,EGY,21,M,10,LM
Summer,1988,N,Egypt,EGY,22,M,9,LM
Summer,1988,N,Egypt,EGY,23,M,7,LM
Summer,1988,N,Egypt,EGY,24,M,4,LM
Summer,1988,N,Egypt,EGY,25,M,1,LM
Summer,1988,N,Egypt,EGY,26,M,1,LM
Summer,1988,N,Egypt,EGY,27,M,5,LM
Summer,1988,N,Egypt,EGY,28,M,1,LM
Summer,1988,N,Egypt,EGY,29,M,2,LM
Summer,1988,N,Egypt,EGY,30,M,1,LM
Summer,1988,N,Egypt,EGY,31,M,3,LM
Summer,1988,N,Egypt,EGY,32,M,2,LM
Summer,1988,N,Egypt,EGY,33,M,1,LM
Summer,1988,N,Egypt,EGY,37,M,1,LM
Summer,1988,N,El Salvador,ESA,17,M,1,LM
Summer,1988,N,El Salvador,ESA,18,M,1,LM
Summer,1988,N,El Salvador,ESA,24,F,1,LM
Summer,1988,N,El Salvador,ESA,25,M,1,LM
Summer,1988,N,El Salvador,ESA,26,M,1,LM
Summer,1988,N,El Salvador,ESA,28,M,2,LM
Summer,1988,N,Equatorial Guinea,GEQ,19,F,1,L
Summer,1988,N,Equatorial Guinea,GEQ,20,M,2,L
Summer,1988,N,Equatorial Guinea,GEQ,21,M,1,L
Summer,1988,N,Equatorial Guinea,GEQ,22,F,1,L
Summer,1988,N,Equatorial Guinea,GEQ,27,M,2,L
Summer,1988,N,Fiji,FIJ,14,F,5,LM
Summer,1988,N,Fiji,FIJ,16,M,3,LM
Summer,1988,N,Fiji,FIJ,17,F,4,LM
Summer,1988,N,Fiji,FIJ,19,M,4,LM
Summer,1988,N,Fiji,FIJ,20,F,4,LM
Summer,1988,N,Fiji,FIJ,20,M,1,LM
Summer,1988,N,Fiji,FIJ,22,M,3,LM
Summer,1988,N,Fiji,FIJ,23,M,3,LM
Summer,1988,N,Fiji,FIJ,25,M,2,LM
Summer,1988,N,Fiji,FIJ,26,F,2,LM
Summer,1988,N,Fiji,FIJ,30,M,2,LM
Summer,1988,N,Fiji,FIJ,33,M,1,LM
Summer,1988,N,Fiji,FIJ,36,M,1,LM
Summer,1988,N,Fiji,FIJ,37,M,2,LM
Summer,1988,N,Fiji,FIJ,39,M,1,LM
Summer,1988,N,Fiji,FIJ,40,M,1,LM
Summer,1988,N,Fiji,FIJ,50,M,1,LM
Summer,1988,N,Fiji,FIJ,52,M,1,LM
Summer,1988,N,Finland,FIN,17,M,2,H
Summer,1988,N,Finland,FIN,18,M,1,H
Summer,1988,N,Finland,FIN,19,M,1,H
Summer,1988,N,Finland,FIN,20,M,1,H
Summer,1988,N,Finland,FIN,21,F,3,H
Summer,1988,N,Finland,FIN,21,M,5,H
Summer,1988,N,Finland,FIN,22,F,1,H
Summer,1988,N,Finland,FIN,22,M,7,H
Summer,1988,N,Finland,FIN,23,F,1,H
Summer,1988,N,Finland,FIN,23,M,5,H
Summer,1988,N,Finland,FIN,24,F,4,H
Summer,1988,N,Finland,FIN,24,M,3,H
Summer,1988,N,Finland,FIN,25,F,2,H
Summer,1988,N,Finland,FIN,25,M,6,H
Summer,1988,N,Finland,FIN,26,M,10,H
Summer,1988,N,Finland,FIN,27,F,3,H
Summer,1988,N,Finland,FIN,27,M,3,H
Summer,1988,N,Finland,FIN,28,M,5,H
Summer,1988,N,Finland,FIN,29,F,4,H
Summer,1988,N,Finland,FIN,29,M,1,H
Summer,1988,N,Finland,FIN,30,M,2,H
Summer,1988,N,Finland,FIN,31,F,2,H
Summer,1988,N,Finland,FIN,31,M,1,H
Summer,1988,N,Finland,FIN,32,M,3,H
Summer,1988,N,Finland,FIN,33,M,1,H
Summer,1988,N,Finland,FIN,34,M,3,H
Summer,1988,N,Finland,FIN,35,F,3,H
Summer,1988,N,Finland,FIN,35,M,3,H
Summer,1988,N,Finland,FIN,36,F,2,H
Summer,1988,N,Finland,FIN,36,M,3,H
Summer,1988,N,Finland,FIN,37,F,1,H
Summer,1988,N,Finland,FIN,37,M,1,H
Summer,1988,N,Finland,FIN,47,F,2,H
Summer,1988,N,Finland,FIN,52,M,2,H
Summer,1988,N,France,FRA,16,F,19,H
Summer,1988,N,France,FRA,16,M,3,H
Summer,1988,N,France,FRA,17,F,3,H
Summer,1988,N,France,FRA,17,M,1,H
Summer,1988,N,France,FRA,18,F,5,H
Summer,1988,N,France,FRA,18,M,3,H
Summer,1988,N,France,FRA,19,F,12,H
Summer,1988,N,France,FRA,19,M,19,H
Summer,1988,N,France,FRA,20,F,12,H
Summer,1988,N,France,FRA,20,M,10,H
Summer,1988,N,France,FRA,21,F,5,H
Summer,1988,N,France,FRA,21,M,22,H
Summer,1988,N,France,FRA,22,F,6,H
Summer,1988,N,France,FRA,22,M,35,H
Summer,1988,N,France,FRA,23,F,8,H
