Season,Year,Sport,Medal,Age,Sex,Income,Records
Winter,2002,Ice Hockey,Bronze,25,F,H,1
Winter,2002,Ice Hockey,Bronze,25,M,LM,2
Winter,2002,Ice Hockey,Bronze,26,F,H,2
Winter,2002,Ice Hockey,Bronze,27,F,H,1
Winter,2002,Ice Hockey,Bronze,27,M,LM,2
Winter,2002,Ice Hockey,Bronze,28,M,LM,3
Winter,2002,Ice Hockey,Bronze,29,F,H,1
Winter,2002,Ice Hockey,Bronze,29,M,LM,3
Winter,2002,Ice Hockey,Bronze,30,M,LM,1
Winter,2002,Ice Hockey,Bronze,31,M,LM,1
Winter,2002,Ice Hockey,Bronze,32,M,LM,1
Winter,2002,Ice Hockey,Bronze,33,M,LM,1
Winter,2002,Ice Hockey,Bronze,35,M,LM,1
Winter,2002,Ice Hockey,Bronze,38,F,H,1
Winter,2002,Ice Hockey,Bronze,41,M,LM,1
Winter,2002,Ice Hockey,Gold,20,F,H,1
Winter,2002,Ice Hockey,Gold,21,M,H,1
Winter,2002,Ice Hockey,Gold,22,F,H,3
Winter,2002,Ice Hockey,Gold,22,M,H,1
Winter,2002,Ice Hockey,Gold,23,F,H,3
Winter,2002,Ice Hockey,Gold,24,F,H,4
Winter,2002,Ice Hockey,Gold,24,M,H,1
Winter,2002,Ice Hockey,Gold,25,F,H,2
Winter,2002,Ice Hockey,Gold,25,M,H,2
Winter,2002,Ice Hockey,Gold,27,F,H,1
Winter,2002,Ice Hockey,Gold,27,M,H,3
Winter,2002,Ice Hockey,Gold,28,F,H,1
Winter,2002,Ice Hockey,Gold,28,M,H,2
Winter,2002,Ice Hockey,Gold,29,F,H,1
Winter,2002,Ice Hockey,Gold,29,M,H,2
Winter,2002,Ice Hockey,Gold,30,M,H,1
Winter,2002,Ice Hockey,Gold,31,F,H,1
Winter,2002,Ice Hockey,Gold,32,M,H,2
Winter,2002,Ice Hockey,Gold,33,M,H,2
Winter,2002,Ice Hockey,Gold,34,F,H,1
Winter,2002,Ice Hockey,Gold,34,M,H,1
Winter,2002,Ice Hockey,Gold,35,F,H,1
Winter,2002,Ice Hockey,Gold,35,M,H,1
Winter,2002,Ice Hockey,Gold,36,F,H,1
Winter,2002,Ice Hockey,Gold,36,M,H,2
Winter,2002,Ice Hockey,Gold,38,M,H,1
Winter,2002,Ice Hockey,N,16,F,LM,1
Winter,2002,Ice Hockey,N,17,F,LM,1
Winter,2002,Ice Hockey,N,18,F,H,1
Winter,2002,Ice Hockey,N,18,F,LM,2
Winter,2002,Ice Hockey,N,18,M,H,1
Winter,2002,Ice Hockey,N,19,F,H,4
Winter,2002,Ice Hockey,N,19,F,LM,8
Winter,2002,Ice Hockey,N,19,M,H,1
Winter,2002,Ice Hockey,N,20,F,H,6
Winter,2002,Ice Hockey,N,20,F,LM,8
Winter,2002,Ice Hockey,N,20,M,H,3
Winter,2002,Ice Hockey,N,20,M,LM,1
Winter,2002,Ice Hockey,N,20,M,UM,1
Winter,2002,Ice Hockey,N,21,F,H,4
Winter,2002,Ice Hockey,N,21,F,LM,3
Winter,2002,Ice Hockey,N,21,M,H,7
Winter,2002,Ice Hockey,N,21,M,LM,1
Winter,2002,Ice Hockey,N,22,F,H,2
Winter,2002,Ice Hockey,N,22,F,LM,4
Winter,2002,Ice Hockey,N,22,M,H,7
Winter,2002,Ice Hockey,N,22,M,LM,1
Winter,2002,Ice Hockey,N,22,M,UM,4
Winter,2002,Ice Hockey,N,23,F,H,5
Winter,2002,Ice Hockey,N,23,F,LM,1
Winter,2002,Ice Hockey,N,23,M,H,6
Winter,2002,Ice Hockey,N,23,M,LM,3
Winter,2002,Ice Hockey,N,23,M,UM,2
Winter,2002,Ice Hockey,N,24,F,H,3
Winter,2002,Ice Hockey,N,24,F,LM,4
Winter,2002,Ice Hockey,N,24,M,H,8
Winter,2002,Ice Hockey,N,24,M,LM,2
Winter,2002,Ice Hockey,N,24,M,UM,5
Winter,2002,Ice Hockey,N,25,F,H,3
Winter,2002,Ice Hockey,N,25,F,LM,2
Winter,2002,Ice Hockey,N,25,M,H,11
Winter,2002,Ice Hockey,N,25,M,LM,2
Winter,2002,Ice Hockey,N,25,M,UM,9
Winter,2002,Ice Hockey,N,26,F,H,2
Winter,2002,Ice Hockey,N,26,F,LM,3
Winter,2002,Ice Hockey,N,26,M,H,17
Winter,2002,Ice Hockey,N,26,M,LM,3
Winter,2002,Ice Hockey,N,26,M,UM,5
Winter,2002,Ice Hockey,N,27,F,LM,6
Winter,2002,Ice Hockey,N,27,M,H,12
Winter,2002,Ice Hockey,N,27,M,LM,9
Winter,2002,Ice Hockey,N,27,M,UM,6
Winter,2002,Ice Hockey,N,28,F,H,3
Winter,2002,Ice Hockey,N,28,F,LM,4
Winter,2002,Ice Hockey,N,28,M,H,8
Winter,2002,Ice Hockey,N,28,M,UM,5
Winter,2002,Ice Hockey,N,29,F,H,1
Winter,2002,Ice Hockey,N,29,F,LM,4
Winter,2002,Ice Hockey,N,29,M,H,14
Winter,2002,Ice Hockey,N,29,M,LM,1
Winter,2002,Ice Hockey,N,29,M,UM,8
Winter,2002,Ice Hockey,N,30,F,H,2
Winter,2002,Ice Hockey,N,30,F,LM,2
Winter,2002,Ice Hockey,N,30,M,H,10
Winter,2002,Ice Hockey,N,30,M,LM,6
Winter,2002,Ice Hockey,N,30,M,UM,8
Winter,2002,Ice Hockey,N,31,F,H,2
Winter,2002,Ice Hockey,N,31,F,LM,1
Winter,2002,Ice Hockey,N,31,M,H,11
Winter,2002,Ice Hockey,N,31,M,LM,5
Winter,2002,Ice Hockey,N,31,M,UM,3
Winter,2002,Ice Hockey,N,32,F,H,1
Winter,2002,Ice Hockey,N,32,F,LM,1
Winter,2002,Ice Hockey,N,32,M,H,3
Winter,2002,Ice Hockey,N,32,M,LM,4
Winter,2002,Ice Hockey,N,32,M,UM,3
Winter,2002,Ice Hockey,N,33,M,H,3
Winter,2002,Ice Hockey,N,33,M,LM,4
Winter,2002,Ice Hockey,N,33,M,UM,2
Winter,2002,Ice Hockey,N,34,F,LM,1
Winter,2002,Ice Hockey,N,34,M,H,3
Winter,2002,Ice Hockey,N,34,M,UM,1
Winter,2002,Ice Hockey,N,35,F,LM,1
Winter,2002,Ice Hockey,N,35,M,H,5
Winter,2002,Ice Hockey,N,35,M,LM,1
Winter,2002,Ice Hockey,N,35,M,UM,1
Winter,2002,Ice Hockey,N,36,M,H,1
Winter,2002,Ice Hockey,N,37,M,H,2
Winter,2002,Ice Hockey,N,37,M,LM,2
Winter,2002,Ice Hockey,N,37,M,UM,1
Winter,2002,Ice Hockey,N,38,M,H,1
Winter,2002,Ice Hockey,N,38,M,LM,1
Winter,2002,Ice Hockey,N,38,M,UM,1
Winter,2002,Ice Hockey,N,39,M,UM,1
Winter,2002,Ice Hockey,Silver,16,F,H,1
Winter,2002,Ice Hockey,Silver,18,F,H,1
Winter,2002,Ice Hockey,Silver,19,F,H,1
Winter,2002,Ice Hockey,Silver,20,F,H,1
Winter,2002,Ice Hockey,Silver,21,F,H,1
Winter,2002,Ice Hockey,Silver,22,F,H,2
Winter,2002,Ice Hockey,Silver,23,F,H,2
Winter,2002,Ice Hockey,Silver,24,F,H,1
Winter,2002,Ice Hockey,Silver,24,M,H,2
Winter,2002,Ice Hockey,Silver,25,F,H,2
Winter,2002,Ice Hockey,Silver,25,M,H,1
Winter,2002,Ice Hockey,Silver,26,F,H,2
Winter,2002,Ice Hockey,Silver,26,M,H,1
Winter,2002,Ice Hockey,Silver,27,F,H,1
Winter,2002,Ice Hockey,Silver,28,M,H,2
Winter,2002,Ice Hockey,Silver,29,F,H,1
Winter,2002,Ice Hockey,Silver,29,M,H,2
Winter,2002,Ice Hockey,Silver,30,F,H,4
Winter,2002,Ice Hockey,Silver,30,M,H,1
Winter,2002,Ice Hockey,Silver,31,M,H,4
Winter,2002,Ice Hockey,Silver,32,M,H,2
Winter,2002,Ice Hockey,Silver,33,M,H,1
Winter,2002,Ice Hockey,Silver,34,M,H,1
Winter,2002,Ice Hockey,Silver,35,M,H,1
Winter,2002,Ice Hockey,Silver,36,M,H,1
Winter,2002,Ice Hockey,Silver,37,M,H,3
Winter,2002,Ice Hockey,Silver,40,M,H,1
Winter,2002,Luge,Bronze,29,M,H,1
Winter,2002,Luge,Bronze,31,F,H,1
Winter,2002,Luge,Bronze,31,M,H,1
Winter,2002,Luge,Bronze,37,M,H,1
Winter,2002,Luge,Gold,22,M,H,1
Winter,2002,Luge,Gold,24,M,H,1
Winter,2002,Luge,Gold,28,M,H,1
Winter,2002,Luge,Gold,32,F,H,1
Winter,2002,Luge,N,16,M,H,2
Winter,2002,Luge,N,17,F,H,1
Winter,2002,Luge,N,17,M,UM,1
Winter,2002,Luge,N,18,F,UM,1
Winter,2002,Luge,N,18,M,H,1
Winter,2002,Luge,N,19,F,H,1
Winter,2002,Luge,N,19,F,LM,1
Winter,2002,Luge,N,19,M,H,2
Winter,2002,Luge,N,19,M,LM,2
Winter,2002,Luge,N,20,F,H,1
Winter,2002,Luge,N,20,F,LM,1
Winter,2002,Luge,N,20,M,H,1
Winter,2002,Luge,N,20,M,L,1
Winter,2002,Luge,N,20,M,LM,1
Winter,2002,Luge,N,21,F,H,3
Winter,2002,Luge,N,21,F,UM,1
Winter,2002,Luge,N,21,M,H,3
Winter,2002,Luge,N,21,M,LM,1
Winter,2002,Luge,N,21,M,UM,1
Winter,2002,Luge,N,22,F,H,1
Winter,2002,Luge,N,22,F,LM,1
Winter,2002,Luge,N,22,M,H,6
Winter,2002,Luge,N,22,M,LM,2
Winter,2002,Luge,N,23,M,H,2
Winter,2002,Luge,N,23,M,LM,4
Winter,2002,Luge,N,23,M,UM,6
Winter,2002,Luge,N,24,F,H,1
Winter,2002,Luge,N,24,M,H,4
Winter,2002,Luge,N,24,M,NA,1
Winter,2002,Luge,N,24,M,UM,1
Winter,2002,Luge,N,25,F,UM,1
Winter,2002,Luge,N,25,M,H,2
Winter,2002,Luge,N,25,M,NA,1
Winter,2002,Luge,N,25,M,UM,1
Winter,2002,Luge,N,26,F,H,2
Winter,2002,Luge,N,26,M,H,4
Winter,2002,Luge,N,26,M,LM,1
Winter,2002,Luge,N,26,M,UM,1
Winter,2002,Luge,N,27,F,H,1
Winter,2002,Luge,N,27,F,LM,1
Winter,2002,Luge,N,27,M,H,1
Winter,2002,Luge,N,27,M,LM,1
Winter,2002,Luge,N,27,M,UM,1
Winter,2002,Luge,N,28,M,H,5
Winter,2002,Luge,N,28,M,LM,4
Winter,2002,Luge,N,29,F,UM,1
Winter,2002,Luge,N,29,M,H,2
Winter,2002,Luge,N,30,M,H,5
Winter,2002,Luge,N,30,M,LM,1
Winter,2002,Luge,N,31,F,H,1
Winter,2002,Luge,N,31,M,H,1
Winter,2002,Luge,N,32,F,H,1
Winter,2002,Luge,N,32,F,LM,1
Winter,2002,Luge,N,32,F,NA,1
Winter,2002,Luge,N,32,M,L,1
Winter,2002,Luge,N,33,F,UM,1
Winter,2002,Luge,N,33,M,H,1
Winter,2002,Luge,N,34,M,LM,1
Winter,2002,Luge,N,36,M,UM,1
Winter,2002,Luge,N,39,M,UM,1
Winter,2002,Luge,N,40,F,UM,1
Winter,2002,Luge,N,48,F,NA,1
Winter,2002,Luge,N,48,M,UM,1
Winter,2002,Luge,Silver,27,F,H,1
Winter,2002,Luge,Silver,28,M,H,1
Winter,2002,Luge,Silver,31,M,H,1
Winter,2002,Luge,Silver,35,M,H,1
Winter,2002,Nordic Combined,Bronze,22,M,H,1
Winter,2002,Nordic Combined,Bronze,24,M,H,2
Winter,2002,Nordic Combined,Bronze,26,M,H,3
Winter,2002,Nordic Combined,Gold,20,M,H,1
Winter,2002,Nordic Combined,Gold,22,M,H,3
Winter,2002,Nordic Combined,Gold,23,M,H,1
Winter,2002,Nordic Combined,Gold,30,M,H,1
Winter,2002,Nordic Combined,N,18,M,H,4
Winter,2002,Nordic Combined,N,19,M,H,3
Winter,2002,Nordic Combined,N,19,M,UM,2
Winter,2002,Nordic Combined,N,20,M,H,1
Winter,2002,Nordic Combined,N,20,M,LM,2
Winter,2002,Nordic Combined,N,20,M,UM,2
Winter,2002,Nordic Combined,N,21,M,H,15
Winter,2002,Nordic Combined,N,21,M,UM,3
Winter,2002,Nordic Combined,N,22,M,H,9
Winter,2002,Nordic Combined,N,23,M,H,8
Winter,2002,Nordic Combined,N,23,M,UM,3
Winter,2002,Nordic Combined,N,24,M,H,17
Winter,2002,Nordic Combined,N,24,M,LM,4
Winter,2002,Nordic Combined,N,24,M,UM,3
Winter,2002,Nordic Combined,N,25,M,H,12
Winter,2002,Nordic Combined,N,25,M,UM,1
Winter,2002,Nordic Combined,N,26,M,LM,2
Winter,2002,Nordic Combined,N,27,M,H,3
Winter,2002,Nordic Combined,N,27,M,LM,2
Winter,2002,Nordic Combined,N,27,M,UM,3
Winter,2002,Nordic Combined,N,28,M,H,2
Winter,2002,Nordic Combined,N,30,M,H,3
Winter,2002,Nordic Combined,N,32,M,H,3
Winter,2002,Nordic Combined,Silver,18,M,H,1
Winter,2002,Nordic Combined,Silver,20,M,H,1
Winter,2002,Nordic Combined,Silver,22,M,H,1
Winter,2002,Nordic Combined,Silver,23,M,H,1
Winter,2002,Nordic Combined,Silver,24,M,H,2
Winter,2002,Short Track Speed Skating,Bronze,18,M,LM,2
Winter,2002,Short Track Speed Skating,Bronze,19,F,H,1
Winter,2002,Short Track Speed Skating,Bronze,20,F,H,1
Winter,2002,Short Track Speed Skating,Bronze,22,M,H,1
Winter,2002,Short Track Speed Skating,Bronze,23,F,LM,1
Winter,2002,Short Track Speed Skating,Bronze,23,M,LM,2
Winter,2002,Short Track Speed Skating,Bronze,24,F,H,1
Winter,2002,Short Track Speed Skating,Bronze,24,F,LM,2
Winter,2002,Short Track Speed Skating,Bronze,25,M,H,1
Winter,2002,Short Track Speed Skating,Bronze,26,F,H,1
Winter,2002,Short Track Speed Skating,Bronze,26,M,H,1
Winter,2002,Short Track Speed Skating,Bronze,26,M,LM,1
Winter,2002,Short Track Speed Skating,Bronze,31,F,H,1
Winter,2002,Short Track Speed Skating,Gold,15,F,H,1
Winter,2002,Short Track Speed Skating,Gold,17,F,H,1
Winter,2002,Short Track Speed Skating,Gold,18,F,H,2
Winter,2002,Short Track Speed Skating,Gold,19,F,H,1
Winter,2002,Short Track Speed Skating,Gold,19,M,H,1
Winter,2002,Short Track Speed Skating,Gold,21,M,H,1
Winter,2002,Short Track Speed Skating,Gold,23,M,H,1
Winter,2002,Short Track Speed Skating,Gold,25,F,LM,2
Winter,2002,Short Track Speed Skating,Gold,25,M,H,2
Winter,2002,Short Track Speed Skating,Gold,26,M,H,2
Winter,2002,Short Track Speed Skating,Gold,28,M,H,1
Winter,2002,Short Track Speed Skating,N,15,F,UM,3
Winter,2002,Short Track Speed Skating,N,15,M,L,1
Winter,2002,Short Track Speed Skating,N,16,M,H,2
Winter,2002,Short Track Speed Skating,N,17,F,H,4
Winter,2002,Short Track Speed Skating,N,17,F,UM,6
Winter,2002,Short Track Speed Skating,N,17,M,LM,1
Winter,2002,Short Track Speed Skating,N,18,F,H,7
Winter,2002,Short Track Speed Skating,N,18,F,LM,3
Winter,2002,Short Track Speed Skating,N,18,M,H,1
Winter,2002,Short Track Speed Skating,N,18,M,LM,3
Winter,2002,Short Track Speed Skating,N,19,F,H,2
Winter,2002,Short Track Speed Skating,N,19,F,LM,3
Winter,2002,Short Track Speed Skating,N,19,M,H,10
Winter,2002,Short Track Speed Skating,N,19,M,LM,3
Winter,2002,Short Track Speed Skating,N,19,M,UM,3
Winter,2002,Short Track Speed Skating,N,20,F,H,12
Winter,2002,Short Track Speed Skating,N,20,M,H,5
Winter,2002,Short Track Speed Skating,N,20,M,UM,3
Winter,2002,Short Track Speed Skating,N,21,F,H,12
Winter,2002,Short Track Speed Skating,N,21,F,LM,3
Winter,2002,Short Track Speed Skating,N,21,M,H,10
Winter,2002,Short Track Speed Skating,N,21,M,L,1
Winter,2002,Short Track Speed Skating,N,22,F,H,4
Winter,2002,Short Track Speed Skating,N,22,M,H,15
Winter,2002,Short Track Speed Skating,N,22,M,LM,3
Winter,2002,Short Track Speed Skating,N,22,M,UM,3
Winter,2002,Short Track Speed Skating,N,23,F,H,6
Winter,2002,Short Track Speed Skating,N,23,F,LM,2
Winter,2002,Short Track Speed Skating,N,23,M,H,5
Winter,2002,Short Track Speed Skating,N,23,M,LM,2
Winter,2002,Short Track Speed Skating,N,23,M,UM,2
Winter,2002,Short Track Speed Skating,N,24,F,H,8
Winter,2002,Short Track Speed Skating,N,24,F,LM,8
Winter,2002,Short Track Speed Skating,N,24,M,H,11
Winter,2002,Short Track Speed Skating,N,25,F,LM,2
Winter,2002,Short Track Speed Skating,N,25,M,H,3
Winter,2002,Short Track Speed Skating,N,26,M,H,9
Winter,2002,Short Track Speed Skating,N,26,M,LM,2
Winter,2002,Short Track Speed Skating,N,27,F,H,1
Winter,2002,Short Track Speed Skating,N,27,M,UM,1
Winter,2002,Short Track Speed Skating,N,28,F,H,7
Winter,2002,Short Track Speed Skating,N,28,M,H,6
Winter,2002,Short Track Speed Skating,N,29,M,H,2
Winter,2002,Short Track Speed Skating,N,30,F,H,4
Winter,2002,Short Track Speed Skating,N,31,F,H,1
Winter,2002,Short Track Speed Skating,Silver,15,F,H,1
Winter,2002,Short Track Speed Skating,Silver,17,F,H,1
Winter,2002,Short Track Speed Skating,Silver,19,M,H,1
Winter,2002,Short Track Speed Skating,Silver,20,M,H,1
Winter,2002,Short Track Speed Skating,Silver,23,F,LM,2
Winter,2002,Short Track Speed Skating,Silver,23,M,H,1
Winter,2002,Short Track Speed Skating,Silver,24,F,LM,2
Winter,2002,Short Track Speed Skating,Silver,24,M,H,2
Winter,2002,Short Track Speed Skating,Silver,25,F,LM,1
Winter,2002,Short Track Speed Skating,Silver,25,M,H,1
Winter,2002,Short Track Speed Skating,Silver,26,M,H,1
Winter,2002,Short Track Speed Skating,Silver,26,M,LM,1
Winter,2002,Skeleton,Bronze,28,F,H,1
Winter,2002,Skeleton,Bronze,33,M,H,1
Winter,2002,Skeleton,Gold,21,F,H,1
Winter,2002,Skeleton,Gold,33,M,H,1
Winter,2002,Skeleton,N,20,M,H,1
Winter,2002,Skeleton,N,20,M,UM,1
Winter,2002,Skeleton,N,23,M,H,1
Winter,2002,Skeleton,N,24,F,H,1
Winter,2002,Skeleton,N,24,F,LM,1
Winter,2002,Skeleton,N,24,M,LM,1
Winter,2002,Skeleton,N,25,F,H,1
Winter,2002,Skeleton,N,26,F,H,1
Winter,2002,Skeleton,N,27,F,H,2
Winter,2002,Skeleton,N,27,M,UM,1
Winter,2002,Skeleton,N,28,M,H,1
Winter,2002,Skeleton,N,28,M,UM,1
Winter,2002,Skeleton,N,29,F,H,2
Winter,2002,Skeleton,N,29,M,H,4
Winter,2002,Skeleton,N,31,F,H,2
Winter,2002,Skeleton,N,31,M,H,1
Winter,2002,Skeleton,N,33,M,H,1
Winter,2002,Skeleton,N,34,M,H,3
Winter,2002,Skeleton,N,35,M,H,2
Winter,2002,Skeleton,N,36,M,H,1
Winter,2002,Skeleton,N,37,M,H,1
Winter,2002,Skeleton,N,38,M,H,1
Winter,2002,Skeleton,N,38,M,UM,1
Winter,2002,Skeleton,N,41,M,H,1
Winter,2002,Skeleton,Silver,28,M,H,1
Winter,2002,Skeleton,Silver,33,F,H,1
Winter,2002,Ski Jumping,Bronze,20,M,H,2
Winter,2002,Ski Jumping,Bronze,22,M,H,1
Winter,2002,Ski Jumping,Bronze,23,M,H,1
Winter,2002,Ski Jumping,Bronze,24,M,UM,1
Winter,2002,Ski Jumping,Bronze,28,M,H,1
Winter,2002,Ski Jumping,Gold,18,M,H,1
Winter,2002,Ski Jumping,Gold,20,M,H,2
Winter,2002,Ski Jumping,Gold,23,M,H,1
Winter,2002,Ski Jumping,Gold,24,M,H,1
Winter,2002,Ski Jumping,Gold,27,M,H,1
Winter,2002,Ski Jumping,N,16,M,UM,3
Winter,2002,Ski Jumping,N,17,M,H,6
Winter,2002,Ski Jumping,N,18,M,H,7
Winter,2002,Ski Jumping,N,18,M,LM,1
Winter,2002,Ski Jumping,N,18,M,UM,5
Winter,2002,Ski Jumping,N,19,M,H,15
Winter,2002,Ski Jumping,N,19,M,LM,3
Winter,2002,Ski Jumping,N,20,M,H,11
Winter,2002,Ski Jumping,N,20,M,LM,2
Winter,2002,Ski Jumping,N,20,M,UM,1
Winter,2002,Ski Jumping,N,21,M,H,5
Winter,2002,Ski Jumping,N,21,M,UM,1
Winter,2002,Ski Jumping,N,22,M,H,8
Winter,2002,Ski Jumping,N,22,M,LM,3
Winter,2002,Ski Jumping,N,22,M,UM,3
Winter,2002,Ski Jumping,N,23,M,H,7
Winter,2002,Ski Jumping,N,23,M,LM,3
Winter,2002,Ski Jumping,N,23,M,UM,6
Winter,2002,Ski Jumping,N,24,M,H,10
Winter,2002,Ski Jumping,N,24,M,UM,3
Winter,2002,Ski Jumping,N,25,M,H,8
Winter,2002,Ski Jumping,N,25,M,LM,5
Winter,2002,Ski Jumping,N,25,M,UM,1
Winter,2002,Ski Jumping,N,26,M,H,5
Winter,2002,Ski Jumping,N,26,M,L,2
Winter,2002,Ski Jumping,N,26,M,LM,3
Winter,2002,Ski Jumping,N,27,M,H,7
Winter,2002,Ski Jumping,N,27,M,LM,2
Winter,2002,Ski Jumping,N,27,M,UM,3
Winter,2002,Ski Jumping,N,28,M,H,4
Winter,2002,Ski Jumping,N,28,M,LM,4
Winter,2002,Ski Jumping,N,29,M,H,2
Winter,2002,Ski Jumping,N,30,M,H,3
Winter,2002,Ski Jumping,N,32,M,H,3
Winter,2002,Ski Jumping,N,33,M,H,3
Winter,2002,Ski Jumping,N,33,M,L,2
Winter,2002,Ski Jumping,Silver,18,M,H,1
Winter,2002,Ski Jumping,Silver,20,M,H,1
Winter,2002,Ski Jumping,Silver,24,M,H,1
Winter,2002,Ski Jumping,Silver,24,M,UM,1
Winter,2002,Ski Jumping,Silver,26,M,H,1
Winter,2002,Ski Jumping,Silver,27,M,H,1
Winter,2002,Snowboarding,Bronze,20,M,H,1
Winter,2002,Snowboarding,Bronze,22,F,H,1
Winter,2002,Snowboarding,Bronze,28,F,H,1
Winter,2002,Snowboarding,Bronze,29,M,H,1
Winter,2002,Snowboarding,Gold,18,F,H,1
Winter,2002,Snowboarding,Gold,22,M,H,2
Winter,2002,Snowboarding,Gold,26,F,H,1
Winter,2002,Snowboarding,N,17,M,H,1
Winter,2002,Snowboarding,N,18,F,H,1
Winter,2002,Snowboarding,N,18,M,H,1
Winter,2002,Snowboarding,N,19,M,H,2
Winter,2002,Snowboarding,N,20,F,H,3
Winter,2002,Snowboarding,N,20,M,H,3
Winter,2002,Snowboarding,N,21,F,H,2
Winter,2002,Snowboarding,N,21,M,H,4
Winter,2002,Snowboarding,N,22,F,H,6
Winter,2002,Snowboarding,N,22,M,H,8
Winter,2002,Snowboarding,N,23,F,H,5
Winter,2002,Snowboarding,N,23,F,UM,1
Winter,2002,Snowboarding,N,23,M,H,3
Winter,2002,Snowboarding,N,23,M,UM,1
Winter,2002,Snowboarding,N,24,F,H,4
Winter,2002,Snowboarding,N,24,M,H,6
Winter,2002,Snowboarding,N,25,F,H,1
Winter,2002,Snowboarding,N,25,M,H,5
Winter,2002,Snowboarding,N,26,F,H,4
Winter,2002,Snowboarding,N,26,M,H,8
Winter,2002,Snowboarding,N,27,F,H,6
Winter,2002,Snowboarding,N,27,M,H,8
Winter,2002,Snowboarding,N,28,F,H,4
Winter,2002,Snowboarding,N,28,F,UM,1
Winter,2002,Snowboarding,N,28,M,H,4
Winter,2002,Snowboarding,N,29,F,H,4
Winter,2002,Snowboarding,N,29,M,H,2
Winter,2002,Snowboarding,N,30,F,H,1
Winter,2002,Snowboarding,N,30,M,H,2
Winter,2002,Snowboarding,N,31,F,H,1
Winter,2002,Snowboarding,N,31,F,LM,1
Winter,2002,Snowboarding,N,31,M,H,1
Winter,2002,Snowboarding,N,34,F,H,1
Winter,2002,Snowboarding,N,37,F,H,1
Winter,2002,Snowboarding,Silver,19,M,H,1
Winter,2002,Snowboarding,Silver,24,F,H,1
Winter,2002,Snowboarding,Silver,25,F,H,1
Winter,2002,Snowboarding,Silver,28,M,H,1
Winter,2002,Speed Skating,Bronze,22,F,H,1
Winter,2002,Speed Skating,Bronze,22,M,H,2
Winter,2002,Speed Skating,Bronze,23,M,H,1
Winter,2002,Speed Skating,Bronze,25,F,H,2
Winter,2002,Speed Skating,Bronze,27,M,H,1
Winter,2002,Speed Skating,Bronze,28,F,H,1
Winter,2002,Speed Skating,Bronze,29,F,H,1
Winter,2002,Speed Skating,Bronze,30,M,H,1
Winter,2002,Speed Skating,Gold,25,F,H,1
Winter,2002,Speed Skating,Gold,25,M,H,2
Winter,2002,Speed Skating,Gold,26,F,H,1
Winter,2002,Speed Skating,Gold,27,M,H,1
Winter,2002,Speed Skating,Gold,29,F,H,2
Winter,2002,Speed Skating,Gold,30,M,H,1
Winter,2002,Speed Skating,Gold,31,F,H,1
Winter,2002,Speed Skating,Gold,31,M,H,1
Winter,2002,Speed Skating,N,17,M,H,1
Winter,2002,Speed Skating,N,17,M,LM,4
Winter,2002,Speed Skating,N,18,F,H,1
Winter,2002,Speed Skating,N,18,M,H,1
Winter,2002,Speed Skating,N,18,M,LM,3
Winter,2002,Speed Skating,N,19,F,LM,2
Winter,2002,Speed Skating,N,19,M,H,3
Winter,2002,Speed Skating,N,20,F,H,1
Winter,2002,Speed Skating,N,20,F,LM,5
Winter,2002,Speed Skating,N,20,M,H,4
Winter,2002,Speed Skating,N,20,M,LM,3
Winter,2002,Speed Skating,N,21,F,H,9
Winter,2002,Speed Skating,N,21,F,LM,4
Winter,2002,Speed Skating,N,21,M,H,11
Winter,2002,Speed Skating,N,21,M,LM,2
Winter,2002,Speed Skating,N,22,F,H,11
Winter,2002,Speed Skating,N,22,F,LM,4
Winter,2002,Speed Skating,N,22,F,UM,2
Winter,2002,Speed Skating,N,22,M,H,7
Winter,2002,Speed Skating,N,22,M,LM,2
Winter,2002,Speed Skating,N,22,M,UM,1
Winter,2002,Speed Skating,N,23,F,H,5
Winter,2002,Speed Skating,N,23,F,LM,7
Winter,2002,Speed Skating,N,23,M,H,4
Winter,2002,Speed Skating,N,23,M,LM,3
Winter,2002,Speed Skating,N,24,F,LM,7
Winter,2002,Speed Skating,N,24,M,H,2
Winter,2002,Speed Skating,N,24,M,LM,4
Winter,2002,Speed Skating,N,25,F,H,16
Winter,2002,Speed Skating,N,25,F,LM,1
Winter,2002,Speed Skating,N,25,F,UM,3
Winter,2002,Speed Skating,N,25,M,H,11
Winter,2002,Speed Skating,N,25,M,LM,3
Winter,2002,Speed Skating,N,26,F,H,10
Winter,2002,Speed Skating,N,26,F,LM,3
Winter,2002,Speed Skating,N,26,M,H,18
Winter,2002,Speed Skating,N,26,M,LM,2
Winter,2002,Speed Skating,N,27,F,H,20
Winter,2002,Speed Skating,N,27,M,H,9
Winter,2002,Speed Skating,N,27,M,UM,2
Winter,2002,Speed Skating,N,28,F,LM,5
Winter,2002,Speed Skating,N,28,M,H,21
Winter,2002,Speed Skating,N,28,M,LM,3
Winter,2002,Speed Skating,N,29,F,H,2
Winter,2002,Speed Skating,N,29,F,LM,2
Winter,2002,Speed Skating,N,29,F,UM,2
Winter,2002,Speed Skating,N,29,M,H,7
Winter,2002,Speed Skating,N,29,M,LM,3
Winter,2002,Speed Skating,N,29,M,UM,2
Winter,2002,Speed Skating,N,30,F,H,3
Winter,2002,Speed Skating,N,30,F,LM,2
Winter,2002,Speed Skating,N,30,M,H,3
Winter,2002,Speed Skating,N,30,M,UM,3
Winter,2002,Speed Skating,N,31,F,H,1
